customer_id,age,gender,income,account_balance,credit_score,loan_amount,loan_duration,interest_rate,employment_status,education_level,marital_status,num_of_dependents,housing_status,years_with_bank,num_of_products,has_credit_card,has_personal_loan,has_mortgage,num_of_transactions,satisfaction_score
693,55,Male,37625,75813,463,17024,16,14.99,Employed,High School,Widowed,1,Mortgage,46,2,1,0,0,185,1.32
694,36,Male,53893,98136,742,28702,20,4.86,Self-Employed,Bachelor,Widowed,1,Mortgage,42,3,0,1,1,51,9.42
695,25,Female,96329,52631,618,516,19,3.34,Unemployed,Master,Married,2,Mortgage,12,1,0,0,0,98,6.28
696,65,Male,51007,10885,803,46642,10,9.61,Unemployed,Master,Single,1,Mortgage,1,8,0,0,1,227,3.68
697,62,Female,111302,60659,686,17348,17,8.35,Employed,High School,Married,3,Rent,17,2,0,1,0,237,2.34
698,18,Male,59532,55306,793,21355,13,8.81,Employed,High School,Widowed,2,Own,41,7,1,1,0,76,8.47
699,39,Female,74253,67314,789,18711,13,10.67,Employed,PhD,Widowed,0,Rent,28,9,0,0,1,260,8.53
700,69,Female,32323,66087,372,25595,7,5.47,Unemployed,Master,Widowed,2,Rent,7,6,1,0,0,50,8.33
701,34,Female,131335,30165,808,39224,27,13.84,Self-Employed,High School,Married,1,Own,9,2,0,0,0,108,6.81
702,24,Female,132356,59929,689,49741,10,7.66,Self-Employed,Master,Widowed,3,Mortgage,22,2,1,1,0,88,4.29
703,42,Male,130944,68028,594,38083,2,3.68,Employed,Master,Divorced,2,Own,26,9,1,0,1,208,3.74
704,62,Male,93379,96998,668,3343,4,11.65,Self-Employed,PhD,Widowed,3,Own,12,8,1,0,0,156,1.08
705,21,Female,34210,50812,848,29801,25,10.36,Employed,Bachelor,Single,0,Rent,7,9,0,0,0,115,8.5
706,53,Female,36456,51500,486,26960,6,6.1,Self-Employed,PhD,Divorced,0,Own,46,4,0,1,1,202,1.79
707,23,Female,51367,80151,744,32418,24,10.08,Unemployed,High School,Widowed,4,Mortgage,47,4,1,1,1,131,6.68
708,48,Male,74624,59643,662,29247,18,4.86,Employed,PhD,Divorced,4,Rent,15,2,0,1,0,86,5.54
709,36,Male,30106,45900,422,16472,23,7.78,Self-Employed,PhD,Widowed,2,Mortgage,38,1,0,0,0,121,5.74
710,61,Male,123493,43946,487,28810,6,13.69,Unemployed,Master,Single,4,Rent,21,4,1,0,1,179,9.34
711,56,Male,88008,8851,719,23427,29,3.74,Self-Employed,PhD,Widowed,3,Mortgage,14,8,0,1,0,15,1.28
712,44,Female,145926,17288,551,1594,25,7.03,Unemployed,High School,Divorced,4,Own,2,2,1,0,0,206,7.96
713,27,Female,135395,73692,848,39392,23,12.67,Unemployed,Bachelor,Single,3,Own,8,8,0,0,1,107,1.47
714,43,Female,136492,68580,634,34672,17,14.6,Self-Employed,PhD,Married,4,Own,45,1,0,0,0,239,1.34
715,36,Male,92240,8368,391,23824,14,7.9,Self-Employed,PhD,Single,4,Mortgage,6,1,1,1,0,177,4.87
716,56,Male,84315,86436,829,21174,24,8.59,Unemployed,Bachelor,Single,4,Rent,37,4,1,0,1,274,1.57
717,20,Male,89249,97136,362,4482,11,9.44,Unemployed,High School,Single,1,Rent,37,7,1,0,0,17,8.1
718,62,Female,90587,47403,811,45783,26,14.12,Unemployed,High School,Divorced,1,Rent,33,9,1,1,0,181,5.77
719,30,Female,30756,92170,438,16290,19,13.16,Employed,PhD,Single,4,Own,41,5,0,0,0,204,1.26
720,67,Male,88011,10168,484,12705,2,4.22,Unemployed,Master,Widowed,3,Mortgage,6,2,0,1,1,278,1.36
721,45,Female,56378,87497,504,24838,28,7.68,Employed,PhD,Single,2,Rent,26,7,0,0,0,28,6.51
722,37,Male,24255,50879,513,13248,3,8.03,Unemployed,Bachelor,Single,0,Mortgage,39,2,1,1,1,58,8.26
723,45,Male,34484,60871,555,21597,11,12.26,Employed,Bachelor,Widowed,1,Rent,41,9,0,1,1,167,4.94
724,25,Female,145703,90388,434,3592,6,9.84,Unemployed,Bachelor,Widowed,4,Own,37,9,0,0,0,75,5.99
725,58,Male,76549,99646,387,23192,29,10.5,Unemployed,PhD,Married,0,Mortgage,14,3,0,0,1,68,8.2
726,56,Female,54503,33174,506,24362,14,14.98,Unemployed,PhD,Single,1,Rent,37,8,1,1,0,168,6.49
727,18,Male,144465,93491,428,25360,19,2.97,Self-Employed,High School,Divorced,2,Rent,8,4,1,0,0,280,3.02
728,20,Female,93794,7581,302,14471,26,4.9,Self-Employed,Master,Single,3,Rent,39,3,0,1,0,130,6.52
729,30,Female,145941,72853,420,15116,16,7.3,Unemployed,PhD,Single,4,Rent,13,1,0,0,1,263,6.65
730,45,Female,126283,65046,684,5433,21,6.52,Employed,High School,Widowed,2,Own,13,5,1,0,0,270,7.61
731,66,Male,120732,50678,337,5426,22,2.28,Employed,PhD,Married,1,Rent,40,4,1,0,0,144,6.59
732,42,Male,65113,27649,640,26263,24,3.19,Unemployed,High School,Single,4,Rent,43,1,1,0,0,283,9.72
733,50,Female,125730,89668,320,4469,7,10.85,Self-Employed,High School,Divorced,0,Own,28,8,1,1,1,65,2.78
734,55,Female,94069,83325,541,36233,27,13.43,Employed,Master,Single,3,Rent,18,8,0,1,1,105,9.56
735,23,Male,118117,15567,754,4819,8,8.68,Self-Employed,PhD,Divorced,1,Mortgage,19,8,1,0,0,123,5.85
736,61,Male,25249,81404,602,42243,19,9.01,Employed,High School,Widowed,3,Mortgage,38,3,0,0,0,37,7.05
737,62,Male,145654,90906,368,40376,20,5.32,Unemployed,Bachelor,Married,4,Rent,32,6,1,0,0,11,1.9
738,49,Female,139979,97019,428,42409,16,11.98,Self-Employed,Bachelor,Single,2,Own,22,7,0,0,0,221,4.43
739,62,Male,39201,62944,495,20823,22,11.77,Employed,Bachelor,Married,3,Own,2,9,0,0,1,77,7.92
740,64,Male,145541,79002,439,16928,27,9.65,Unemployed,Master,Single,0,Own,13,5,1,1,1,137,7.36
741,38,Female,78576,29803,743,35078,7,4.76,Unemployed,High School,Divorced,1,Rent,23,9,0,1,1,33,1.36
742,33,Male,138562,19230,582,21450,9,3.26,Unemployed,Master,Married,0,Rent,25,6,0,0,1,262,5.92
743,38,Male,145281,18862,611,43541,13,2.84,Self-Employed,PhD,Single,3,Mortgage,28,4,0,1,1,239,1.79
744,28,Male,29686,44355,834,42289,1,9.71,Self-Employed,PhD,Widowed,2,Own,11,1,1,1,1,185,9.96
745,54,Female,132413,32259,576,18793,29,12.73,Unemployed,High School,Divorced,2,Rent,33,1,1,0,1,230,9.08
746,53,Female,73363,88445,360,6864,8,13.16,Self-Employed,Bachelor,Married,0,Rent,24,5,1,1,0,45,1.19
747,52,Female,117543,31795,618,35849,24,8.03,Employed,High School,Single,4,Rent,2,3,0,1,0,11,8.73
748,36,Female,20661,9770,351,1191,22,12.2,Unemployed,High School,Married,4,Own,30,5,0,1,0,283,9.27
749,37,Female,64843,12093,452,30562,4,14.31,Unemployed,High School,Single,2,Own,17,5,0,1,0,186,4.18
750,35,Female,115673,47571,610,1431,3,5.58,Self-Employed,Master,Divorced,0,Mortgage,40,1,0,0,0,273,7.48
751,64,Female,80963,1193,843,46396,27,7.17,Unemployed,PhD,Widowed,0,Own,34,8,1,1,0,195,4.98
752,58,Male,133092,18569,688,32230,3,14.11,Employed,High School,Divorced,0,Rent,38,5,0,1,1,24,6.9
753,66,Male,62828,12190,847,14726,22,6.4,Self-Employed,High School,Married,3,Mortgage,22,5,0,1,0,288,4.06
754,31,Female,68604,63824,476,14361,13,13.88,Self-Employed,High School,Married,4,Own,5,9,0,0,1,203,3.9
755,32,Male,30526,43752,661,31801,8,14.75,Unemployed,Master,Single,4,Own,48,8,1,1,0,207,4.82
756,48,Male,88910,33327,613,48743,7,10.6,Unemployed,Master,Divorced,3,Own,40,1,0,1,1,73,2.31
757,18,Female,45592,43070,396,23266,27,12.62,Unemployed,Master,Single,1,Own,16,3,1,1,1,299,8.48
758,20,Male,48982,86925,512,36674,1,11.74,Self-Employed,High School,Divorced,3,Rent,13,7,1,0,0,27,4.14
759,33,Male,20207,41197,436,41607,27,11.09,Unemployed,Bachelor,Married,0,Own,26,1,0,0,0,73,4.6
760,40,Male,120969,3261,305,18195,16,5.99,Employed,Bachelor,Single,3,Rent,31,1,0,0,0,260,9.05
761,28,Male,137181,94905,408,41847,6,2.74,Unemployed,Bachelor,Single,0,Rent,39,5,0,0,0,26,5.47
762,29,Male,108733,27512,846,3621,7,6.46,Unemployed,PhD,Divorced,2,Rent,48,9,0,0,0,150,5.9
763,27,Female,118936,7716,338,18757,12,10.67,Self-Employed,High School,Widowed,0,Mortgage,23,6,1,1,1,254,9.61
764,49,Female,144982,87795,724,28664,23,3.33,Unemployed,Bachelor,Divorced,4,Rent,48,2,1,0,0,299,8.98
765,33,Female,145839,29933,560,25991,9,2.15,Self-Employed,Bachelor,Widowed,3,Own,12,9,1,1,1,96,2.53
766,25,Male,88619,5378,725,23665,27,3.82,Unemployed,Bachelor,Divorced,0,Mortgage,14,6,1,0,1,208,5.26
767,55,Female,49328,41583,386,49214,11,11.3,Employed,High School,Married,1,Own,18,5,1,0,1,170,9.74
768,29,Male,66479,86371,764,4248,10,14.65,Employed,Bachelor,Single,2,Rent,27,5,1,0,0,149,4.35
769,41,Male,128427,30033,375,33545,21,14.78,Self-Employed,Bachelor,Divorced,1,Own,28,3,1,1,0,85,4.34
770,45,Male,40103,25000,770,27053,1,8.42,Self-Employed,High School,Married,1,Mortgage,18,6,1,1,0,28,2.76
771,25,Male,59891,76868,713,44831,18,13.3,Unemployed,PhD,Divorced,1,Mortgage,16,4,1,1,0,59,2.03
772,45,Female,30754,43604,756,30997,4,11.58,Unemployed,Master,Single,2,Own,16,2,1,0,0,241,7.66
773,53,Female,119983,69336,584,31808,5,8.51,Employed,Bachelor,Divorced,2,Own,13,3,0,0,0,21,7.93
774,43,Male,101437,96074,538,40060,9,9.45,Unemployed,Master,Widowed,2,Own,29,9,0,0,1,24,9.72
775,25,Female,118540,96655,671,47186,27,3.78,Employed,PhD,Single,2,Mortgage,9,9,0,0,0,37,7.96
776,67,Male,92982,74869,794,10874,17,14.19,Self-Employed,PhD,Widowed,1,Rent,26,6,1,0,1,259,3.19
777,45,Female,122747,6410,344,5175,3,6.58,Unemployed,Bachelor,Married,4,Own,28,9,0,0,1,107,1.36
778,45,Female,75922,84375,700,1670,16,7.8,Self-Employed,High School,Married,4,Rent,41,4,1,1,0,48,9.87
779,54,Male,68231,57044,546,41949,5,10.73,Unemployed,PhD,Divorced,2,Mortgage,13,5,1,1,0,47,4.06
780,58,Female,49301,64315,749,43985,16,6.34,Employed,Master,Widowed,3,Own,36,6,0,0,0,188,3.81
781,53,Male,111652,97055,784,12950,3,5.31,Self-Employed,Master,Widowed,0,Own,9,9,1,1,0,106,9.15
782,44,Female,140787,72344,317,11180,20,10.2,Self-Employed,Master,Single,3,Mortgage,47,5,0,1,0,291,6.27
783,34,Male,146823,7796,588,10568,15,2.32,Unemployed,Master,Widowed,3,Own,14,8,1,1,0,247,2.93
784,26,Male,82711,87716,713,35730,3,11.37,Self-Employed,PhD,Widowed,3,Rent,12,1,1,0,1,173,9
785,50,Female,61323,55245,534,46918,20,8.68,Employed,Bachelor,Single,4,Mortgage,32,5,0,0,1,106,9.94
786,37,Female,38752,44056,715,26706,14,9.87,Self-Employed,Bachelor,Single,0,Mortgage,38,1,0,0,1,266,1.78
787,30,Male,117912,18709,798,787,16,10.21,Self-Employed,Master,Widowed,3,Own,3,6,0,0,1,271,8.76
788,45,Female,102205,59557,414,22837,29,8.85,Unemployed,Bachelor,Divorced,2,Mortgage,16,7,0,1,1,267,4.51
789,65,Female,118452,18543,533,21166,29,9.57,Self-Employed,Master,Single,4,Own,20,5,0,0,1,258,5.72
790,46,Male,33395,38418,839,1661,17,10.89,Unemployed,Master,Single,2,Own,32,1,0,0,0,254,9.23
791,30,Male,105957,95611,310,49781,28,11.79,Unemployed,High School,Widowed,2,Mortgage,23,6,1,0,0,260,9.76
792,63,Female,141237,97038,505,35631,24,11.46,Self-Employed,PhD,Widowed,3,Own,17,5,1,1,0,132,3.36
793,52,Male,76273,17724,546,25035,20,13.31,Employed,PhD,Single,2,Rent,16,6,1,1,1,178,2.92
794,23,Male,147431,4828,426,33028,23,4.46,Unemployed,Master,Widowed,0,Rent,38,7,1,1,1,184,1.72
795,35,Male,111878,18087,446,39251,18,7.21,Self-Employed,PhD,Single,2,Own,8,7,0,1,1,278,6.06
796,68,Female,24895,13605,417,17027,18,14.32,Unemployed,Bachelor,Divorced,3,Rent,19,2,1,1,0,213,1.12
797,22,Female,139968,32337,681,41475,22,7.16,Employed,Master,Divorced,2,Own,30,3,1,0,0,75,4.71
798,64,Male,135700,6482,711,24353,14,3.62,Employed,High School,Single,4,Rent,34,6,0,1,0,68,1.66
799,42,Female,96559,66333,662,15258,18,8.83,Unemployed,Bachelor,Single,4,Mortgage,14,3,1,1,1,228,4.65
800,19,Male,30699,93541,808,744,15,3.42,Employed,High School,Married,4,Own,22,2,0,0,1,275,1.36
801,27,Female,85061,89296,436,3678,15,4.64,Self-Employed,High School,Married,1,Own,44,4,0,0,1,150,8.52
802,47,Male,29715,51952,474,32331,6,14.98,Self-Employed,PhD,Widowed,4,Own,17,5,0,0,0,245,2.89
803,67,Male,39169,6463,588,2676,27,9.04,Unemployed,PhD,Widowed,4,Own,15,9,1,1,1,227,3.95
804,62,Female,145436,71448,780,38270,15,5.69,Employed,Master,Single,1,Own,48,3,0,0,0,24,8.83
805,22,Male,138413,5648,318,34154,18,14.93,Self-Employed,PhD,Single,4,Own,32,3,1,1,0,147,7.72
806,50,Female,36163,34623,494,27127,4,14.57,Self-Employed,High School,Married,3,Mortgage,13,6,1,0,0,241,2.97
807,18,Female,139264,60156,629,46989,23,7.73,Self-Employed,High School,Married,4,Mortgage,21,5,1,1,0,98,1.65
808,35,Male,25782,36634,474,45410,8,5.39,Unemployed,Bachelor,Single,4,Rent,49,6,0,1,0,86,7.44
809,49,Male,108177,45602,748,25381,15,12.9,Unemployed,High School,Divorced,1,Own,40,7,0,1,0,145,4.52
810,64,Female,149772,50334,653,35922,3,11.3,Self-Employed,Master,Divorced,3,Rent,33,3,0,1,0,119,7.89
811,66,Male,144481,69648,798,12484,15,10.93,Self-Employed,Master,Widowed,2,Rent,27,5,1,0,1,100,5.01
812,28,Male,104328,23054,440,24276,13,13.61,Employed,PhD,Single,0,Mortgage,35,8,1,0,0,199,4.11
813,38,Male,135028,71028,392,18255,9,10.96,Employed,PhD,Single,3,Rent,16,4,0,1,1,82,5.06
814,43,Male,55585,23207,538,7635,2,5.69,Employed,PhD,Widowed,2,Mortgage,28,2,1,0,0,182,7.74
815,42,Male,50682,81650,504,820,24,11.02,Unemployed,Master,Married,3,Rent,34,4,0,1,0,44,9.12
816,39,Female,67864,82554,732,37922,8,5.98,Self-Employed,High School,Married,2,Own,47,2,0,0,0,219,1.45
817,44,Female,149992,22386,544,29135,29,11.87,Unemployed,PhD,Divorced,2,Rent,1,3,1,0,1,142,5.72
818,66,Male,104416,84276,616,22184,20,10.06,Self-Employed,Bachelor,Single,3,Mortgage,41,4,1,1,0,292,1.3
819,30,Male,75114,60518,594,23738,17,3.01,Employed,PhD,Married,1,Mortgage,48,4,0,1,0,207,5.22
820,50,Male,147810,53781,581,22389,13,8.67,Employed,Master,Divorced,3,Mortgage,31,9,1,0,1,41,8.97
821,51,Female,58067,53780,316,30813,1,6.46,Employed,PhD,Divorced,3,Rent,36,6,0,1,1,145,4.25
822,58,Male,62685,62440,370,33035,2,6.27,Employed,High School,Divorced,2,Rent,44,9,0,0,1,257,9.39
823,52,Female,142262,45199,568,49399,15,9.83,Self-Employed,PhD,Married,0,Mortgage,33,4,1,0,1,155,6.68
824,18,Female,38073,62035,624,11270,12,6.19,Employed,Master,Married,2,Own,33,9,0,0,0,152,9.41
825,38,Female,56035,9210,604,39821,14,12.1,Self-Employed,Master,Single,4,Own,39,9,1,1,0,243,7.81
826,65,Male,84977,45363,750,20926,25,2.92,Self-Employed,Bachelor,Single,3,Rent,18,6,0,1,1,53,1.93
827,23,Female,122710,79279,306,44827,29,10.59,Unemployed,Master,Divorced,3,Rent,23,5,1,0,0,41,3.08
828,45,Male,110373,61348,613,42277,2,12.52,Employed,Bachelor,Divorced,1,Mortgage,23,3,1,1,1,240,4.55
829,34,Female,103362,56284,402,46750,18,10.75,Employed,High School,Married,2,Rent,15,5,0,1,1,37,2.53
830,22,Male,110517,73124,492,7998,22,8.46,Unemployed,Master,Married,1,Rent,26,3,1,0,1,169,5.45
831,48,Female,85450,69847,828,39904,7,14.35,Self-Employed,PhD,Single,3,Mortgage,30,5,1,1,0,216,5.24
832,22,Male,30382,23432,470,40630,29,5.9,Employed,High School,Single,2,Mortgage,25,5,0,1,1,27,9.61
833,55,Female,24437,65089,836,16895,23,2.25,Self-Employed,PhD,Widowed,2,Rent,45,2,1,0,0,112,4.9
834,20,Male,90971,56398,550,49846,29,7.62,Unemployed,PhD,Single,4,Own,16,9,0,1,0,79,8.07
835,40,Male,84612,4321,686,3037,25,2.43,Self-Employed,PhD,Married,4,Rent,39,7,1,0,0,128,9.48
836,54,Male,110355,82348,506,19726,6,14.4,Employed,High School,Divorced,0,Own,48,6,0,1,1,148,8.89
837,54,Male,81929,38383,840,15716,14,4.73,Self-Employed,High School,Widowed,4,Own,45,5,0,1,0,169,2.88
838,27,Female,122411,79682,715,19113,8,12.26,Self-Employed,Master,Single,2,Own,14,4,0,0,1,241,5.46
839,27,Female,117518,80190,679,3509,27,12.07,Employed,PhD,Single,4,Mortgage,17,8,0,0,0,157,4.13
840,36,Male,118864,53893,443,24868,22,4.83,Employed,Bachelor,Married,0,Mortgage,12,2,1,1,0,252,4.6
841,34,Female,32329,36820,324,29827,2,10.08,Self-Employed,Master,Widowed,3,Mortgage,29,8,0,0,0,44,4.25
842,38,Male,145605,67262,372,14709,17,2.63,Self-Employed,High School,Single,4,Rent,32,1,1,0,1,248,8.44
843,31,Male,45169,4760,392,48943,5,8.29,Unemployed,Bachelor,Divorced,2,Mortgage,24,1,0,1,1,158,5.07
844,26,Female,107468,23190,804,15529,14,2.19,Employed,High School,Married,3,Mortgage,13,3,1,0,1,120,5.71
845,63,Male,54594,68411,635,2577,25,13.97,Self-Employed,Bachelor,Widowed,2,Rent,20,5,0,1,1,26,9.84
846,18,Male,96957,24377,724,14407,24,14.69,Employed,Master,Single,3,Rent,15,6,1,1,0,235,1.54
847,68,Female,80631,47737,798,37135,29,4.89,Unemployed,Bachelor,Single,2,Own,4,4,1,0,0,149,5.39
848,62,Male,65033,70569,663,49420,20,4.71,Self-Employed,Master,Widowed,4,Rent,34,7,0,1,1,153,7.97
849,30,Male,83133,39211,498,5373,21,11.8,Self-Employed,High School,Married,4,Rent,28,7,0,0,1,269,2.36
850,21,Male,93165,83909,712,9135,29,5.29,Self-Employed,Bachelor,Widowed,0,Mortgage,2,2,0,1,1,226,6.5
851,18,Male,93861,4744,638,33565,21,13.64,Employed,PhD,Widowed,3,Own,47,2,1,0,1,171,3.16
852,66,Female,72290,25995,728,46363,22,9.46,Unemployed,PhD,Married,0,Own,30,2,1,0,0,101,8.81
853,57,Female,114031,17977,438,42304,3,6.56,Employed,High School,Single,1,Rent,26,2,1,1,1,183,3.94
854,49,Female,51750,98938,841,34283,5,12.83,Self-Employed,Bachelor,Divorced,4,Mortgage,47,9,1,0,1,214,3.96
855,51,Male,115155,35542,356,34652,16,8.41,Unemployed,PhD,Married,3,Mortgage,26,5,0,0,0,162,6.38
856,45,Male,60461,11651,531,42013,18,13.85,Self-Employed,Master,Divorced,0,Mortgage,20,8,0,0,1,112,2.65
857,48,Female,93800,79931,734,29592,26,14.06,Self-Employed,Bachelor,Single,0,Mortgage,42,5,0,1,0,211,3.56
858,25,Male,98222,96344,683,18153,17,4.15,Employed,Bachelor,Widowed,1,Rent,28,5,0,1,1,289,4.75
859,56,Male,132020,17715,493,32963,11,2.03,Self-Employed,PhD,Divorced,0,Mortgage,20,1,1,0,0,74,4.18
860,43,Male,44226,45409,833,34528,17,14.79,Unemployed,Master,Single,2,Own,11,6,1,0,1,126,5.72
861,51,Male,26721,25306,817,40969,16,13.78,Self-Employed,Master,Single,4,Own,10,4,0,1,1,162,6.4
862,20,Female,76154,20086,484,21447,26,2.72,Self-Employed,Master,Widowed,0,Rent,23,3,1,1,1,165,6.1
863,67,Female,40609,15376,591,30478,23,12.83,Employed,Bachelor,Widowed,0,Mortgage,37,6,0,1,1,173,6.89
864,29,Female,72130,62350,634,22556,2,7.95,Unemployed,High School,Single,1,Mortgage,41,2,1,0,1,91,3.77
865,18,Male,92909,72425,415,29507,4,5.37,Employed,Bachelor,Single,2,Mortgage,19,8,1,1,0,15,2.14
866,61,Female,124211,37636,348,43669,21,13.42,Self-Employed,Bachelor,Divorced,0,Mortgage,45,1,1,0,1,76,7.85
867,22,Female,75249,87120,381,48787,7,4.56,Employed,PhD,Single,4,Rent,18,9,1,1,0,247,8.66
868,47,Male,68895,52649,632,45132,2,14.31,Employed,High School,Single,4,Mortgage,49,8,1,0,0,81,3.31
869,47,Male,114473,35610,634,48949,6,4.67,Employed,Master,Divorced,0,Rent,27,1,1,1,0,104,4.66
870,34,Female,25656,11058,831,6043,17,9.98,Employed,PhD,Married,2,Mortgage,6,9,0,0,0,87,5.49
871,65,Female,144865,75637,520,21567,7,4.9,Self-Employed,Bachelor,Divorced,4,Mortgage,10,2,1,1,1,76,5.8
872,64,Female,94520,79033,622,45756,25,9.09,Self-Employed,High School,Divorced,4,Own,2,3,0,1,1,185,6.94
873,40,Female,83740,71194,302,25597,5,10.89,Unemployed,Master,Widowed,2,Rent,24,2,0,0,1,181,1.37
874,32,Male,84309,77917,505,43347,5,4.47,Employed,Master,Divorced,2,Own,38,8,0,1,1,264,7.49
875,54,Female,49984,65200,339,44012,20,8.77,Employed,Bachelor,Single,0,Rent,28,2,0,1,0,72,1.56
876,38,Female,138947,47619,358,4309,16,8.1,Unemployed,Master,Single,3,Mortgage,28,2,0,1,0,255,5.21
877,31,Male,93822,18154,806,22691,19,2.92,Employed,Master,Single,1,Mortgage,45,1,0,1,0,201,8.45
878,19,Female,25901,20539,421,21767,9,12.64,Unemployed,High School,Married,3,Rent,39,7,1,0,1,80,5.06
879,28,Male,51552,61058,778,7706,5,6.36,Self-Employed,PhD,Single,3,Own,2,2,1,0,1,238,2.34
880,68,Male,111245,63068,395,21557,8,9.47,Unemployed,High School,Married,4,Rent,46,5,1,1,1,72,9.87
881,56,Male,51055,78313,713,29492,9,8.69,Employed,PhD,Single,2,Rent,5,5,0,0,1,254,9
882,55,Female,57685,31373,534,47014,5,8.67,Unemployed,PhD,Divorced,4,Mortgage,11,3,0,0,0,16,7.94
883,51,Female,93965,34154,361,16495,10,3.39,Self-Employed,PhD,Widowed,1,Own,10,3,0,0,1,269,4.7
884,55,Male,34716,7031,555,49303,25,7.51,Employed,Master,Single,0,Rent,43,3,1,0,1,98,2.65
885,67,Female,134099,94533,647,44939,2,7.88,Self-Employed,High School,Married,1,Own,2,6,1,0,0,186,9.47
886,51,Female,31138,72975,423,13710,9,11.54,Self-Employed,Master,Married,4,Own,15,4,1,1,0,213,5.79
887,35,Male,55298,23785,781,18293,11,12.92,Unemployed,Bachelor,Widowed,4,Rent,39,3,0,0,1,143,8.67
888,47,Male,71112,79928,616,26770,4,9.08,Self-Employed,High School,Single,4,Own,41,2,0,1,1,91,4.08
889,32,Female,43429,29669,803,5697,22,3.13,Employed,PhD,Divorced,4,Mortgage,37,3,0,0,0,30,4.02
890,44,Male,70200,95475,347,48821,22,5.08,Self-Employed,Master,Single,3,Mortgage,7,4,1,1,1,137,9.87
891,68,Female,91308,3282,708,7952,22,4.14,Self-Employed,Master,Single,0,Mortgage,20,6,0,1,0,204,5.7
892,51,Female,68244,35624,435,41986,2,3.62,Unemployed,High School,Widowed,3,Mortgage,34,4,0,1,0,203,2.27
893,69,Female,137217,49438,500,15359,23,6.76,Self-Employed,High School,Single,4,Own,35,8,0,0,1,193,2.98
894,55,Female,134055,90900,549,27736,29,4.98,Unemployed,PhD,Divorced,2,Mortgage,34,3,0,0,0,256,5.34
895,50,Male,121268,68534,613,32399,6,4.84,Unemployed,PhD,Married,3,Rent,22,3,1,1,1,169,1.38
896,41,Male,125441,32705,667,32583,27,2.71,Employed,Bachelor,Widowed,4,Mortgage,31,3,1,1,1,203,5.16
897,32,Male,37347,39244,728,2672,14,2.23,Employed,PhD,Divorced,4,Rent,23,8,0,0,1,119,4.77
898,47,Male,36920,75964,779,46426,1,3.34,Employed,Master,Married,0,Rent,19,4,0,0,1,75,8.01
899,59,Female,51822,38437,613,17163,18,4.24,Employed,Bachelor,Widowed,1,Mortgage,4,1,1,1,0,263,4.19
900,68,Female,66659,78872,799,28040,7,7.6,Unemployed,Bachelor,Widowed,3,Mortgage,24,2,1,0,1,292,9.84
901,34,Male,60108,75878,654,19553,1,8.64,Self-Employed,Bachelor,Married,3,Own,20,2,0,0,1,69,2.63
902,22,Female,148955,73982,784,11585,1,3.83,Employed,High School,Married,3,Rent,39,3,1,0,0,127,6.32
903,46,Female,109099,51583,510,31064,1,7.52,Employed,PhD,Divorced,4,Mortgage,28,6,1,0,1,53,1.81
904,21,Female,27967,39392,343,24709,24,6.44,Employed,Bachelor,Single,0,Own,39,8,0,0,1,219,7.6
905,27,Male,130719,8461,840,4481,4,4.38,Self-Employed,High School,Single,4,Mortgage,17,1,1,0,1,45,9.95
906,34,Male,31871,11516,391,21653,4,2.09,Employed,High School,Single,4,Mortgage,19,9,1,1,1,28,8.37
907,27,Male,114299,80285,564,5747,29,8.07,Self-Employed,Bachelor,Single,2,Mortgage,48,1,1,1,0,100,6
908,34,Female,97452,18514,519,11053,18,10.91,Unemployed,Bachelor,Single,0,Rent,35,2,1,1,0,221,5.36
909,37,Male,94270,37268,741,21311,27,4.94,Unemployed,Master,Divorced,3,Mortgage,32,3,0,1,1,231,8.52
910,41,Male,53613,91486,700,30345,11,3.71,Unemployed,Bachelor,Widowed,1,Own,47,7,1,1,0,226,9.42
911,22,Male,48179,37788,699,6635,27,13.53,Self-Employed,Master,Divorced,3,Mortgage,46,9,1,1,0,232,9.9
912,51,Male,140465,76749,789,6073,1,5.58,Employed,Bachelor,Divorced,4,Mortgage,47,3,0,0,0,107,4.57
913,23,Male,72188,62049,784,14231,28,4.91,Employed,Bachelor,Divorced,0,Own,46,8,1,0,0,28,9.92
914,19,Male,75099,63493,769,7689,10,13.14,Employed,PhD,Widowed,0,Own,39,9,0,1,1,35,2.4
915,30,Female,55262,37027,744,15041,9,12.62,Employed,Bachelor,Divorced,0,Rent,35,7,0,1,0,37,3.28
916,60,Female,98213,94547,568,44146,23,7.83,Employed,Bachelor,Divorced,2,Rent,30,4,1,1,1,73,1.8
917,60,Male,137407,43849,566,11587,4,8.36,Self-Employed,Master,Widowed,3,Rent,17,4,1,0,1,232,3.45
918,65,Male,38268,18858,353,46935,28,4.83,Unemployed,Master,Divorced,2,Rent,42,4,1,0,0,89,7.91
919,28,Female,97866,85162,827,3276,6,3.02,Employed,PhD,Single,1,Own,47,6,1,0,1,60,8.68
920,68,Female,106269,80003,819,42579,16,9.45,Unemployed,Bachelor,Married,4,Mortgage,29,4,1,0,0,111,8.01
921,64,Male,80545,53395,358,28064,2,3.28,Self-Employed,Bachelor,Divorced,2,Mortgage,6,5,0,1,1,185,6.68
922,40,Male,123483,40758,339,29335,23,7.84,Self-Employed,Master,Married,2,Mortgage,17,9,1,1,1,19,5.63
923,33,Male,112822,55312,536,8197,18,14.23,Employed,High School,Divorced,4,Rent,17,7,0,1,0,246,7.38
